Whitehouse for Senate,1026972
The Committee for Allan Fung,777715
Friends of Gina Raimondo.,682965
Save the Children Action Network ,551036
State Solutions, Inc.,411000
Flanders for U.S. Senate,388706
The Cicilline Committee,223000
Friends of Nick Autiello,187000
,166061
Committee To Elect Rebecca Shiff,140000
RI Department of State,139000
Elect Patricia Morgan,136886
Planned Parenthood Votes! Rhode Island, Amanda Skinner, CEO, 175 Broad Street, Providence, RI 02903. Top Five Donors: Planned Parenthood Action Fund, Rosalyn K. Sinclair, Simone P. Joyaux, Alison Townsend, Barbara Sokoloff.,133000
Matt Brown for Governor,116721
Friends of Ryan Holt,77983
Rhode Island Coalition Against Gun Violence,72923
DoSomething,65074
SOLAR ENERGY TODAY,57057
William Gilbert,47000
Friends of Aaron Regunberg,41650
Friends of Carlos Diaz,39000
Friends of Aaron Jaehnig,32000
Seth Yurdin Committee,27000
Oceana,26407
O'Leary for Town Council,25000
AARP Rhode Island,24865
YDRI PAC, a political action committee dedicated to supporting candidates who share and advocate for the vision and values of young people.,23000
Friends of Steven Cianci,20000
National Solar Rebate,19000
#VoteTogether,17837
Friends of David Norton,17000
Friends of Lammis Vargas,15926
Michael McCaffrey,13983
Friends of Mario Mendez,13899
Steve Ahlquist, writer/editor of UpriseRI,13000
Friends of Senator James Sheehan,13000
Friends of Paul A. Roselli,12995
4Ocean, LLC,12695
Liberty Justice Center,12000
Friends of Luis Vargas,12000
Andrew Jan Kaiser,12000
Rocky 101 LLC,11000
Friends of Jonathan Vallecilla,11000
Mercy For Animals,10006
Log Cabin Republicans of Rhode Island,10000
Keep Rhode Island Beautiful ,10000
Friends of Jacob Brier,8000
Committee to Elect Rebecca Schiff,8000
the Trump Make America Great Again Committee,7932
The Auto Alliance,7000
Friends of Sue Stenhouse,7000
Anthony Sionni,7000
Beto for Texas,6267
Friends of Ryan Pearson,6000
Raymond Berarducci,5000
Mike Clifford,5000
Friends of Philip Overton,5000
Friends of Bridget Valverde,5000
Planned Parenthood Federation of America,4487
PragerU ,4452
Kamala Harris for Senate,4311
Friends of Luis-Daniel Munoz,4000
Friends of Dan Mckiernan ,4000
FirstQuoteHealth,3759
the ACLU,3611
Swing Left. Not authorized by any candidate or candidate's committee.,3356
Mark Feinstein for Providence City Council,3000
David Norton,3000
Sue Stenhouse For Mayor of Warwick,2989
America's Future Foundation,2927
DrugJustice,2756
Michael Geary for Rhode Island House 38,2735
AAF Nation, LLC,2347
DAGA, democraticags.org, not authorized by any federal, state, or local candidate or candidate’s committee.,2190
Comedy Central,2076
Concealed Online,2041
The Friends of Joshua Luis Pereira for East Providence City Council Ward 2,2000
Friends of Emmanuel R. Echevarria,2000
Friends of David Dadekian,2000
Friends of Dan McKiernan,2000
Committee To Elect Rebecca Schiff,2000
NowThis,1983
Friends of Ernie Nardolillo,1973
Friends of Stefano V. Famiglietti,1958
Need to Impeach,1850
Mic,1780
Circa,1700
Right Rising Media LLC,1572
Daily Wire,1538
CTE Kevin Kuros,1530
National Education Association,1450
Sandy Hook Promise,1391
State Run Films,1337
Friends of Michael Veri,1324
MoveOn.org Civic Action.,1295
NARAL Pro-Choice America,1190
Consumer Alert Services,1136
Keep and Bear,1134
Giffords PAC.,1134
Humane Society International,1111
DCCC,1084
Donald J. Trump for President, Inc.,1081
Committee to Elect Jared Golden,1081
Oxfam America,1039
End Citizens United,1039
Solar Rebates,1000
Scituate Democrat Town Committee,1000
Jonathan Pressman for United States Senate,1000
Jamie Bova for Newport City Council,1000
Friends of Sam Bell,1000
Friends of Rebecca Kislak,1000
Friends of Kobi Dennis,1000
Friends of Gina Raimondo,1000
Friends of Ewa Dzwierzynski,1000
Friends of Daniela Abbott,1000
Friends Of Doug,1000
Forever Endeavor,1000
Fix Our Schools RI,1000
Clean Water Action,1000
Heidi for North Dakota,935
the Progressive Change Campaign Committee PAC (BoldProgressives.org) and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,916
the NRCC and not authorized by any candidate or candidate's committee.,906
Elizabeth for MA,887
Donald J. Trump - online store for Trump/Pence merchandise and campaign collectibles.,886
the National Democratic Redistricting Committee,885
truth,856
GOP Gifts,855
The Harvard Crimson,836
ClearPath Action, Inc. Not authorized by any candidate or candidate's committee.,827
Eastern Bank,808
Conservative Gear,789
and Authorized by  Andrew Janz for Congress.,765
NRATV,734
Friends of the Earth,716
Greenpeace USA,696
